studio_title,address,website,phone,dslurl,is_partner,candidate_article_count,s_article_count,api_priority_score,api_target_reason,place_id,google_name,rating,review_count,google_address,match_confidence,api_status,query_used
エイベックス・ダンスマスタートータルフィットネスクラブわらわら ふじみ野,〒356-0056 埼玉県ふじみ野市うれし野２丁目１０-３５ アウトレットモールリズムE-2F １,https://dancemaster.avex.jp/studios/%E3%83%88%E3%83%BC%E3%82%BF%E3%83%AB%E3%83%95%E3%82%A3%E3%83%83%E3%83%88%E3%83%8D%E3%82%B9%E3%82%AF%E3%83%A9%E3%83%96%E3%82%8F%E3%82%89%E3%82%8F%E3%82%89%E3%81%B5%E3%81%98%E3%81%BF%E9%87%8E,050-3487-0174,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJMcAeuOTdGGARQwWoc7rS4MA,エイベックス・ダンスマスター,,,〒356-0056 埼玉県ふじみ野市うれし野２丁目１０−３５ １ アウトレットモールリズムE-2F,0.553,OK,エイベックス・ダンスマスタートータルフィットネスクラブわらわら ふじみ野 埼玉県ふじみ野市うれし野
アメリカンスタイル専門の社交ダンスサークル 【Sunday Dance Cafe】,〒144-0051 東京都大田区西蒲田６丁目３２-１３ 月村マンション １F,https://sundaydancecafe.hp.peraichi.com/,03-6424-9580,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現,ChIJk83So1BhGGAR9L94Heg7nno,アメリカンスタイル専門の社交ダンスサークル 【Sunday Dance Cafe】,,,〒144-0051 東京都大田区西蒲田６丁目３２−１３ 月村マンション １F,1.0,OK,アメリカンスタイル専門の社交ダンスサークル 【Sunday Dance Cafe】 東京都大田区西蒲田
アミューゼダンススポーツクラブ,〒470-0348 愛知県豊田市貝津町柚木１３９-１,https://amuserdance.com/,0565-46-4447,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJo_5adM1fA2ARyIO-rg1i4ek,アミューゼダンススポーツクラブ,5.0,2.0,〒470-0348 愛知県豊田市貝津町柚木１３９−１,1.0,OK,アミューゼダンススポーツクラブ 愛知県豊田市貝津町柚木１３９-１
カワチダンススタジオ,"１丁目-１１, １丁目-１１-３ 小坂本町 豊田市 愛知県 471-0034",http://kawachi-dance.com/,0565-34-1048,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJh_3gWk-JGGARXyfc7r902BY,カワハラ・ダンススタジオ 浜町,5.0,4.0,〒103-0007 東京都中央区日本橋浜町２丁目２２−３ ３F,0.783,OK,カワチダンススタジオ 東京
オガワ ダンス スタジオ,〒220-0023 神奈川県横浜市西区西区平沼１丁目３３-１,http://www.yokohama-ogawadance.com/,045-316-6166,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJx7zFY21cGGARmE1JLgCD69U,オガワ ダンス スタジオ,,,〒220-0023 神奈川県横浜市西区西区平沼１丁目３３−１,1.0,OK,オガワ ダンス スタジオ 神奈川県横浜市西区西区平沼
レンタルスタジオ・ラカーサミア（カガダンサーズサポート）,〒980-0804 宮城県仙台市青葉区大町２丁目１０-２４ La casa mia ビル ２Ｆ,https://kds-sendai.com/,,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJLWi7_Tgoil8RErpQ33nDmb0,レンタルスタジオ・ラカーサミア（カガダンサーズサポート）,5.0,4.0,〒980-0804 宮城県仙台市青葉区大町２丁目１０−２４ La casa mia ビル ２Ｆ,1.0,OK,レンタルスタジオ・ラカーサミア（カガダンサーズサポート） 宮城県仙台市青葉区大町
レンタルスタジオ「マナビバ」戸越スタジオ,〒142-0041 東京都品川区戸越２丁目１-３ 丸雄建築ビル 2F,,03-6421-5071,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJKc2q5buLGGARPubQz9Z5lpo,レンタルスタジオ戸越,3.0,1.0,〒142-0041 東京都品川区戸越２丁目１−３ 丸雄建築ビル 2F,0.667,OK,レンタルスタジオ「マナビバ」戸越スタジオ 東京都品川区戸越
スキップスタジオ成城,〒157-0066 東京都世田谷区成城１丁目１-５,http://studio.skip-corporation.com/seijo/index.php,070-3257-2196,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJiY4kClLxGGARn4t0YdtgjrY,スキップスタジオ成城,5.0,2.0,〒157-0066 東京都世田谷区成城１丁目１−５,1.0,OK,スキップスタジオ成城 東京都世田谷区成城
ジンドー学園,〒203-0014 東京都東久留米市東本町１-５ ジンドー学園ビル,http://gakuen.jindo.jp/,042-475-6666,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJ38jPU5noGGARPJlBRMgNh3w,ジンドー学園ビル,,,〒203-0014 東京都東久留米市東本町１−５ ジンドー学園ビル,0.857,OK,ジンドー学園 東京都東久留米市東本町１-５ ジンドー学園ビル
ジムスタジオ IT'S MY TIME府中駅前店,〒183-0023 東京都府中市宮町１丁目23-３ 関口ビル 1階,http://mytime2000.com/,080-4356-1174,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現,ChIJm_jf0e7lGGARLOtA4BfxMQo,ジムスタジオ IT'S MY TIME府中駅前店,3.7,9.0,〒183-0023 東京都府中市宮町１丁目23−３ 関口ビル 1階,1.0,OK,ジムスタジオ IT'S MY TIME府中駅前店 東京都府中市宮町
スタジオ クロア 第１スタジオ,〒145-0071 東京都大田区田園調布２丁目４６-１６,https://studiocroix.jp/,03-3722-7096,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現,ChIJs7l9Bj71GGAR8BULPnJ9At4,Studio Croix・クロア第１スタジオ,5.0,4.0,〒145-0071 東京都大田区田園調布２丁目４６−１６,0.545,OK,スタジオ クロア 第１スタジオ 東京都大田区田園調布
スタジオ クロア,〒145-0071 東京都大田区田園調布２丁目４６-３ ライトハウス田園調布 1F,https://studiocroix.jp/,03-3722-7096,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現,ChIJJdn5i231GGARUlZwjWNeOkQ,スタジオ クロア,5.0,5.0,〒145-0071 東京都大田区田園調布２丁目４６−３ ライトハウス田園調布 1F,1.0,OK,スタジオ クロア 東京都大田区田園調布
スタジオ エルヴール,〒142-0063 東京都品川区荏原４丁目１７-１９ エルヴール 203,http://studio-eleveur.com/,03-3782-2800,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJO6LNk8SKGGARAoTC7jwlDUE,スタジオ エルヴール,4.0,5.0,〒142-0063 東京都品川区荏原４丁目１７−１９ エルヴール 203,1.0,OK,スタジオ エルヴール 東京都品川区荏原
スタジオ アドバンス,〒263-0031 千葉県千葉市稲毛区稲毛東３丁目１６-２,http://studio-advance.com/,090-7186-1475,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJq6qq6pCDImARCy2fwHiGIC4,スタジオ アドバンス,,,〒263-0031 千葉県千葉市稲毛区稲毛東３丁目１６−２,1.0,OK,スタジオ アドバンス 千葉県千葉市稲毛区稲毛東
レンタルスタジオ、ダンススタジオ アレイティ,〒272-0132 千葉県市川市湊新田２丁目６-６ モロマンションB A棟 106号,https://studio-areiti.amebaownd.com/,,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJ_0bHE82HGGARU0maSH5pfEE,レンタルスタジオ、ダンススタジオ アレイティ,,,〒272-0132 千葉県市川市湊新田２丁目６−６ モロマンションB A棟 106号,1.0,OK,レンタルスタジオ、ダンススタジオ アレイティ 千葉県市川市湊新田
BUZZ YOKOHAMA,〒221-0835 神奈川県横浜市神奈川区鶴屋町１丁目2-１ INUYAMA BUILD地下1階,,,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJqb3RXvRdGGARik17AhF4lBE,BUZZ横浜,3.2,5.0,〒221-0835 神奈川県横浜市神奈川区鶴屋町１丁目2−１ INUYAMA BUILD 地下1階,0.444,OK,BUZZ YOKOHAMA 神奈川県横浜市神奈川区鶴屋町
BUZZ LIVE 赤坂,〒107-0052 東京都港区赤坂３丁目１５-３ 忍路ビル B1,,,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJ_S3p0SiLGGAROz3auU-B2uY,BUZZ LIVE 赤坂,4.2,41.0,〒107-0052 東京都港区赤坂３丁目１５−３ 忍路ビル B1,1.0,OK,BUZZ LIVE 赤坂 東京都港区赤坂
BLOOMIN'新丸子店,〒211-0004 神奈川県川崎市中原区新丸子東１丁目７９４,http://studio-bloomin.com/,044-948-5263,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJlflz82X1GGARMXJr_Xe7RQw,BLOOMIN'新丸子店,5.0,1.0,〒211-0004 神奈川県川崎市中原区新丸子東１丁目７９４,1.0,OK,BLOOMIN'新丸子店 神奈川県川崎市中原区新丸子東
BUZZ レンタルスタジオ 大阪京橋店,〒534-0024 大阪府大阪市都島区東野田町２丁目９-２３ 晃進ビル B2F,,,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJsb2guKHhAGARGaBWDuVfO-U,BUZZ大阪京橋,3.5,10.0,〒534-0024 大阪府大阪市都島区東野田町２丁目９−２３ 晃進ビル B2F,0.64,OK,BUZZ レンタルスタジオ 大阪京橋店 大阪府大阪市都島区東野田町
BUZZ田無,〒188-8511 東京都西東京市田無町３丁目１０-１５ 京屋ビル 2階,,,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJHZEpGFbvGGAR5NRviR7s0Kg,BUZZ田無,3.4,17.0,〒188-8511 東京都西東京市田無町３丁目１０−１５ 京屋ビル 2階,1.0,OK,BUZZ田無 東京都西東京市田無町
BUZZ 高田馬場2丁目,〒169-0075 東京都新宿区高田馬場２丁目１０-１０ ミナエビル,,,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJVcwPdK6NGGARNi6xLEHfTec,BUZZ高田馬場2丁目,4.1,16.0,〒169-0075 東京都新宿区高田馬場２丁目１０−１０ ミナエビル,1.0,OK,BUZZ 高田馬場2丁目 東京都新宿区高田馬場
BUZZ レンタルスタジオ浦和店,〒330-0063 埼玉県さいたま市浦和区高砂２丁目６-１３ あずさビル B1,,,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJ2yaXrL3rGGARB4jMbLlpnYM,BUZZ浦和,4.5,8.0,〒330-0063 埼玉県さいたま市浦和区高砂２丁目６−１３ あずさビル B1,0.571,OK,BUZZ レンタルスタジオ浦和店 埼玉県さいたま市浦和区高砂
ブレイクダンスタジオ パワームーブ大阪,〒542-0062 大阪府大阪市中央区上本町西４丁目１?番9号 ヴィレッジヒル上町台 1F,https://www.powermove.jp/,06-4392-7550,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJK7IrTxfnAGARCDjBexNvgf0,ブレイクダンスタジオ パワームーブ大阪 上本町本校,4.9,33.0,〒542-0062 大阪府大阪市中央区上本町西４丁目１−９ ヴィレッジヒル上町台 1F,0.878,OK,ブレイクダンスタジオ パワームーブ大阪 大阪府大阪市中央区上本町西
ＫＴスタジオ,〒110-0012 東京都台東区竜泉３丁目６-４ あらきビル,http://ktdancestudio.blog.fc2.com/blog-entry-1.html?sp,03-3875-2116,,0,3,2,55,S優先度記事×2|複数記事候補×3,ChIJzwJ-rvKOGGARdj7nqn9g9ss,ＫＴスタジオ,,,〒110-0012 東京都台東区竜泉３丁目６−４ あらきビル,1.0,OK,ＫＴスタジオ 東京都台東区竜泉
ACCA STUDIO,〒130-0005 東京都墨田区東駒形３丁目１９-１３,https://acca-studio.com/,03-5637-8639,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現,ChIJ3-oynoiPGGARClB0diegkC8,浅草キッチンガレージスタジオ（旧ACCA STUDIO）,5.0,10.0,〒130-0005 東京都墨田区東駒形３丁目１９−１３,0.541,OK,ACCA STUDIO 東京都墨田区東駒形
ABC明大前スタ,〒156-0043 東京都世田谷区松原１丁目２４-１１,https://ameblo.jp/meidaimae2011/entry-12532735132.html,090-2143-8422,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJ5V5cqwnzGGARBh82rFNc_9w,ABC明大前スタ,,,〒156-0043 東京都世田谷区松原１丁目２４−１１,1.0,OK,ABC明大前スタ 東京都世田谷区松原
363_AmitySpace神田/日本橋,〒101-0037 東京都千代田区神田西福田町２-３,https://www.instabase.jp/space/5468001035,,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJH7zjVOSPGGAR15lSwpTIRxY,363_AmitySpace神田/日本橋,,,〒101-0037 東京都千代田区神田西福田町２−３,1.0,OK,363_AmitySpace神田/日本橋 東京都千代田区神田西福田町２-３
シバヨガ鶴川スタジオ,〒195-0061 東京都町田市 鶴川２－１４－１５ ２F,https://tsurukawa.yogi2.com/,,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現,ChIJ4bSFx737GGARoxCKnaI0y3U,シバヨガ鶴川スタジオ,4.8,12.0,〒195-0061 東京都町田市鶴川２丁目１４−１５,1.0,OK,シバヨガ鶴川スタジオ 東京都町田市 鶴川２－１４－１５ ２F
スタジオ ランディン 立川校,〒190-0022 東京都立川市錦町２丁目２-５ アオイビル 2F,http://www.namelessproduction.com/,042-523-4940,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現,ChIJUf3KT2PhGGAR1nEDG0-k6O0,スタジオ ランディン 立川校,3.8,12.0,〒190-0022 東京都立川市錦町２丁目２−５ アオイビル 2F,1.0,OK,スタジオ ランディン 立川校 東京都立川市錦町
スタジオ ノバック,〒185-0021 東京都国分寺市南町２丁目１７-７ B.C.B TAKURA 3F,https://noback.co.jp/school/,042-359-7630,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現,ChIJX_NHEkrkGGARbvr7YgTkHoU,スタジオ ノバック,,,〒185-0021 東京都国分寺市南町２丁目１７−７ B.C.B TAKURA 3F,1.0,OK,スタジオ ノバック 東京都国分寺市南町
スタジオGAEA,〒165-0025 東京都中野区沼袋１丁目１０-５,https://studiogaea.wixsite.com/gaea,03-3388-6585,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJbS7X04jzGGAR1ELSKZ7C3_s,スタジオGAEA,,,〒165-0025 東京都中野区沼袋１丁目１０−５,1.0,OK,スタジオGAEA 東京都中野区沼袋
Studio growpoint,〒171-0052 東京都豊島区南長崎１丁目１-１０,http://www.studiogrowpoint.jp/pages/787702/page_201701061209,,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJ2XHPSyfkAGARSbDd9-cr4Ro,Studio growpoint,4.8,4.0,〒171-0052 東京都豊島区南長崎１丁目１−１０,1.0,OK,Studio growpoint 東京都豊島区南長崎
スタジオグロウ市ヶ谷店,〒162-0846 東京都新宿区市谷左内町２７-１ イマジナビル 地下1階,https://www.tokyo-dancelife.com/studio/kantou/tokyo/shinjuku/glow_ichigaya.html,,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJQW6bFEaNGGAR-8n9nYL3Hyg,スタジオグロウ市ヶ谷店,3.0,1.0,〒162-0846 東京都新宿区市谷左内町２７−１ 地下1階,1.0,OK,スタジオグロウ市ヶ谷店 東京都新宿区市谷左内町２７-１ イマジナビル 地下1階
neu 168 Dance Studio,〒156-0057 東京都世田谷区上北沢３丁目３３-５,https://www.iknoelleballetcontemporary.com/,070-3203-0168,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJ8RF2ISLzGGARMriCr_VKsAs,neu 168 Dance Studio,,,〒156-0057 東京都世田谷区上北沢３丁目３３−５,1.0,OK,neu 168 Dance Studio 東京都世田谷区上北沢
アテール明大前第２スタジオ（レンタルスタジオ）,〒156-0043 東京都世田谷区松原１丁目３８-１９ 東建ビル 1階,https://a-terre.com/studio2/,,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJwWjNRdDzGGARtjQF7_pMLwc,アテール明大前第２スタジオ（レンタルスタジオ）,5.0,1.0,〒156-0043 東京都世田谷区松原１丁目３８−１９ 東建ビル 1階,1.0,OK,アテール明大前第２スタジオ（レンタルスタジオ） 東京都世田谷区松原
アトリエ ベラーノ,〒157-0062 東京都世田谷区南烏山４丁目１３-３ スター ホームズ 千歳烏山 地階118号 スターホームズ千歳烏山,http://verano.tokyo/,070-4095-8959,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJhdd-eY7xGGARb_aLTNRlIio,アトリエ ベラーノ,4.3,9.0,〒157-0062 東京都世田谷区南烏山４丁目１３−３ スターホームズ千歳烏山 スター ホームズ 千歳烏山 地階118号,1.0,OK,アトリエ ベラーノ 東京都世田谷区南烏山
三鷹RI劇場(旧名三鷹RIスタジオ),〒181-0013 東京都三鷹市下連雀３丁目 榎本ビル 地下1階,http://seigetsu-entertainment.com/ristudio/,,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現,ChIJ75gmy7bvGGARdfRHg_wQO9o,三鷹RI劇場(旧名三鷹RIスタジオ),3.6,70.0,〒181-0013 東京都三鷹市下連雀３丁目２２−１０ 地下,1.0,OK,三鷹RI劇場(旧名三鷹RIスタジオ) 東京都三鷹市下連雀
STUDIO101,〒252-0106 神奈川県相模原市中央区淵野辺４丁目１３-７,http://www.101violins.com/,042-738-8487,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJzdUD8aj9GGARNGaY-cUbAF8,STUDIO101淵野辺校,1.0,1.0,〒252-0106 神奈川県相模原市中央区淵野辺４丁目１３−７,0.818,OK,STUDIO101 神奈川県相模原市中央区淵野辺
Studio BLANZ,〒170-0011 東京都豊島区池袋本町４丁目４５-１ 1F&B1F 芙蓉ビル,,070-6477-9409,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJiyuM-puSGGARD8oRfIOcM_c,Studio BLANZ,3.9,7.0,〒170-0011 東京都豊島区池袋本町４丁目４５−１ 芙蓉ビル 1F&B1F,1.0,OK,Studio BLANZ 東京都豊島区池袋本町
Studio Landin' 国分寺校,〒185-0021 東京都国分寺市南町３丁目２２-３１ 島崎ビルB1F,http://www.namelessproduction.com/,042-322-9494,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現,ChIJR1iP1zfkGGAR4QO7AIKxEPM,Studio Landin' 国分寺校,3.4,13.0,〒185-0021 東京都国分寺市南町３丁目２２−３１ 島崎ビルB1F,1.0,OK,Studio Landin' 国分寺校 東京都国分寺市南町
Tap&Soul,〒156-0043 東京都世田谷区松原２丁目２９-４ メナージュ明大前,https://tapandsoul.weebly.com/,080-6630-6299,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJ81CrNODzGGARg_EmyEzoQqw,Tap&Soul,,,〒156-0043 東京都世田谷区松原２丁目２９−４ メナージュ明大前,1.0,OK,Tap&Soul 東京都世田谷区松原
TDSレンタルスタジオ池袋（120㎡）,〒171-0014 東京都豊島区池袋２丁目６４-１１ ｢平和ビル/4F｣,https://takigawa-ds.com/rental/index.php?%E6%B1%A0%E8%A2%8B,,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJp0AWKzGNGGARkIN54LvtmEs,TDSレンタルスタジオ池袋（120㎡）,,,〒171-0014 東京都豊島区池袋２丁目６４−１１ ｢平和ビル/4F｣,1.0,OK,TDSレンタルスタジオ池袋（120㎡） 東京都豊島区池袋
WPG,〒171-0014 東京都豊島区池袋２丁目６８-９ ＭＩＢ 602号室,,,,0,2,2,50,S優先度記事×2|複数記事候補×2,ChIJgfLG19aNGGAR0x9BIyTHYu4,WPG,5.0,1.0,〒171-0014 東京都豊島区池袋２丁目６８−９ 602号室,1.0,OK,WPG 東京都豊島区池袋
Y'sホール三鷹,〒181-0004 東京都三鷹市新川６丁目８-１０ サンシャインビル B1,https://yshall-mitaka.jp/,0422-24-7332,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現,ChIJ3S7K4QDxGGARfXuHUjBb6AA,Y'sホール三鷹,5.0,2.0,〒181-0004 東京都三鷹市新川６丁目８−１０ サンシャインビル B1,1.0,OK,Y'sホール三鷹 東京都三鷹市新川
