article_title,article_type,article_priority,studio_title,address,dslurl,is_partner,primary_area,candidate_areas,primary_station,candidate_stations,distance_to_primary_station_m,article_station,distance_to_article_station_m,article_match_method,article_match_reason,rental_fit_score,rental_fit_reason,suspicious_location,fallback_allowed
深夜利用OKのダンススタジオ 東京,条件,A,レンタルスタジオ、ダンススタジオ アレイティ,〒272-0132 千葉県市川市湊新田２丁目６-６ モロマンションB A棟 106号,,0,その他,その他,行徳駅,行徳駅|南行徳駅|市川塩浜駅|妙典駅,453.0,,,,tag:feature:midnight,50,+20(rental=1)|+30(レンタルスタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Hidemi Dancing Vida,〒141-0021 東京都品川区上大崎２丁目１０-３２ フラワープラザビル 202,,0,品川,品川|五反田|大井町|目黒,目黒駅,目黒駅|五反田駅,198.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,HuE スタジオ,〒676-0078 兵庫県高砂市伊保２丁目５-１８ ロイヤルコーポ 伊保 103,,0,その他,その他,伊保駅,伊保駅|荒井駅|山陽曽根駅,239.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Hula Studio Huali,〒984-0838 宮城県仙台市若林区上飯田１丁目１９-５０,,0,その他,その他,なし,,,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,I.G.Oスタジオ,"4F, ３丁目-５-１ 西日暮里 荒川区 東京都 116-0013",,0,日暮里,日暮里,日暮里駅,日暮里駅,619.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,"in the house / Nishiwaseda ""Street Dance Park""",〒169-0075 東京都新宿区高田馬場１丁目１-１３ ONE ROOF FLAT NISHIWASEDA B1,,0,新宿,新宿|西新宿|高田馬場|新大久保,高田馬場駅,高田馬場駅,583.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ダンススクエア 葛西スタジオ,〒134-0084 東京都江戸川区東葛西６丁目２-１０ 森ビル 7階,,0,西葛西,西葛西,葛西駅,葛西駅|西葛西駅|浦安駅,134.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,スタジオジパング 錦糸町スタジオSTANDARD,〒130-0012 東京都墨田区太平３丁目１４-１０ スズキビルディング 1階,,0,錦糸町,錦糸町,錦糸町駅,錦糸町駅|押上駅,547.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Infinity Gym チアダンス・チアリーディング,〒157-0074 東京都世田谷区大蔵１丁目２-２７,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,千歳船橋駅,千歳船橋駅|祖師ヶ谷大蔵駅|用賀駅,1321.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Irodori麻布十番,〒106-0045 東京都港区麻布十番１丁目５-１ ＹＫビル 4F,,0,六本木,六本木|赤坂|麻布|新橋,麻布十番駅,麻布十番駅|六本木駅,386.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,IS DANCE STUDIO,"ＩＳビル 2F, ４-１１ 東田町 川崎区 川崎市 神奈川県 210-0005",,0,その他,その他,京急川崎駅,京急川崎駅|川崎駅|港町駅|八丁畷駅|川崎新町駅|六郷土手駅|小田栄駅|尻手駅|鈴木町駅|鶴見市場駅,463.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,中村隆彦ダンススタジオ浅草千束,〒111-0031 東京都台東区５ 台東区 千束 4 5 4 提柳泉ビルB1F,,0,上野,上野|浅草|御徒町|蔵前,三ノ輪駅,三ノ輪駅|南千住駅|入谷駅|荒川一中前駅|浅草駅|荒川区役所前駅|田原町駅|鶯谷駅|本所吾妻橋駅|曳舟駅,862.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,J's,〒158-0097 東京都世田谷区用賀３丁目２５-９,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,用賀駅,用賀駅|桜新町駅|上町駅|世田谷駅,485.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,J’Z STUDIO 千歳烏山店,〒157-0062 東京都世田谷区南烏山６丁目６-６?２ サンマルシェビルB1F,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,千歳烏山駅,千歳烏山駅|芦花公園駅|八幡山駅|仙川駅|富士見ヶ丘駅,121.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ミライスタジオ上野,〒110-0003 東京都台東区根岸１丁目５-１３,,0,上野,上野|浅草|御徒町|蔵前,日暮里駅,日暮里駅|上野駅,943.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,JK Studio 赤羽橋,〒106-0044 東京都港区東麻布１丁目１８-７ リヴェールハヤシ B1,,0,六本木,六本木|赤坂|麻布|新橋,麻布十番駅,麻布十番駅|田町駅,749.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,JOINT STUDO Harajuku,〒150-0001 東京都渋谷区神宮前４丁目２９-９ Ondenビル B1,,0,渋谷,渋谷|恵比寿|代官山|原宿,原宿駅,原宿駅|表参道駅|外苑前駅,400.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,JOYFIT24 石川台,〒145-0065 東京都大田区東雪谷２丁目５-１ 1F・2F エンゼルハイム東雪谷,,0,蒲田,蒲田,石川台駅,石川台駅|洗足池駅|雪が谷大塚駅|緑が丘駅|大岡山駅|北千束駅|奥沢駅|長原駅|御嶽山駅|田園調布駅,133.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,K DANCE STUDIO 1024,〒206-0002 東京都多摩市一ノ宮１丁目２５-２ ガーデンヒルズ聖蹟桜ヶ丘 1F,,0,多摩センター,多摩センター,聖蹟桜ヶ丘駅,聖蹟桜ヶ丘駅|百草園駅|中河原駅,614.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,K-Dance Style【ケイ-ダンス スタイル】,〒174-0076 東京都板橋区上板橋２丁目８-２ WBD上板橋第3 B004,,0,成増,成増,上板橋駅,上板橋駅|東武練馬駅|ときわ台駅|氷川台駅|平和台駅,284.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,K'sLinkStudio御徒町,〒110-0005 東京都台東区上野３丁目１９-４ フロンティアサカイビル 1F,,0,上野,上野|浅草|御徒町|蔵前,秋葉原駅,秋葉原駅|上野駅,803.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,KAJIWARA BALLET WORKS,〒116-0011 東京都荒川区西尾久５丁目２４-１０,,0,日暮里,日暮里,荒川遊園地前駅,荒川遊園地前駅|小台駅|尾久駅|荒川車庫前駅|宮ノ前駅|梶原駅|熊野前駅|上中里駅|赤土小学校前駅|足立小台駅,161.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,KaQiLa～カキラ～スタジオ／株式会社キッズ・カンパニー,〒106-0032 東京都港区六本木２丁目４-９ アソルティー六本木一丁目６Ｆ,,0,六本木,六本木|赤坂|麻布|新橋,六本木駅,六本木駅|赤坂駅,566.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,KBAバレエスタジオ御茶ノ水,〒113-0034 東京都文京区湯島１丁目１２-６ 地下1F 高関ビル,,0,後楽園,後楽園,秋葉原駅,秋葉原駅,763.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,スタジオ アーキタンツ architanz,〒105-0023 東京都港区芝浦１丁目１３-１０,,0,六本木,六本木|赤坂|麻布|新橋,田町駅,田町駅|浜松町駅,548.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,KM Dance Arts,〒102-0076 東京都千代田区五番町５-１８ 地下1階,,0,秋葉原,秋葉原,市ケ谷駅,市ケ谷駅|麹町駅|四ツ谷駅|半蔵門駅|牛込神楽坂駅|曙橋駅|永田町駅|四谷三丁目駅|牛込柳町駅|赤坂見附駅,111.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,江戸川区キッズアクション,〒133-0051 東京都江戸川区北小岩１丁目１７-１ 小岩アーバンプラザ,,0,西葛西,西葛西,江戸川駅,江戸川駅|国府台駅|小岩駅|京成小岩駅|市川駅|市川真間駅,389.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ダンススクエア 浦安スタジオ,〒279-0002 千葉県浦安市北栄１丁目１-１５ 3階,,0,その他,その他,浦安駅,浦安駅|南行徳駅,195.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ＫＳＣダンススタジオ,〒211-0024 神奈川県川崎市中原区西加瀬１８-６ ＫＳＣハイツ,,0,その他,その他,元住吉駅,元住吉駅|日吉駅|平間駅|新川崎駅|鹿島田駅|向河原駅,842.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ＫＴスタジオ,〒110-0012 東京都台東区竜泉３丁目６-４ あらきビル,,0,上野,上野|浅草|御徒町|蔵前,三ノ輪駅,三ノ輪駅|入谷駅|荒川一中前駅|南千住駅|荒川区役所前駅|鶯谷駅|田原町駅|荒川二丁目駅|浅草駅|三河島駅,551.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Lanikai Dance Studio,〒134-0083 東京都江戸川区中葛西５丁目２０-１９ ローヤルマンション葛西 1階,,0,西葛西,西葛西,葛西駅,葛西駅|西葛西駅,234.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Las Danzas in Tokyo,〒162-0065 東京都新宿区住吉町 １-１８TVB曙橋ビル3階,,0,新宿,新宿|西新宿|高田馬場|新大久保,曙橋駅,曙橋駅|四谷三丁目駅|牛込柳町駅|若松河田駅|四ツ谷駅|市ケ谷駅|新宿御苑前駅|信濃町駅|牛込神楽坂駅|早稲田駅,36.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ソニズダンススタジオ茗荷谷店,〒112-0006 東京都文京区小日向４丁目６-１９ 共立会館ビル B1階,,0,後楽園,後楽園,茗荷谷駅,茗荷谷駅|護国寺駅|江戸川橋駅|新大塚駅|千石駅|白山駅|神楽坂駅|後楽園駅|本駒込駅|向原駅,42.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Letmedanceダンススタジオ 橋本南口本校,〒252-0143 神奈川県相模原市緑区橋本２丁目１０-１７,,0,その他,その他,橋本駅,橋本駅|相原駅,437.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Letmedanceダンススタジオ 橋本北口校,〒252-0143 神奈川県相模原市緑区橋本３丁目３-１ ＳＩＮＧ橋本 2F,,0,その他,その他,橋本駅,橋本駅|南橋本駅|多摩境駅,324.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,BUZZ レンタルスタジオ 上野店,〒110-0003 東京都台東区根岸３丁目６-３ 小林ビル 地下1階,,0,上野,上野|浅草|御徒町|蔵前,上野駅,上野駅|日暮里駅,975.0,,,,tag:feature:midnight,50,+20(rental=1)|+30(レンタルスタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,LOICX DANCE STUDIO,〒460-0002 愛知県名古屋市中区丸の内３丁目２０-９,,0,その他,その他,久屋大通駅,久屋大通駅|栄町駅|栄駅|名古屋城駅|丸の内駅|高岳駅|伏見駅|東大手駅|矢場町駅|新栄町駅,173.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ソニズレンタルスタジオ方南町店,〒168-0063 東京都杉並区和泉４丁目５１-１４,,0,高円寺,高円寺,方南町駅,方南町駅|中野富士見町駅|代田橋駅|笹塚駅|永福町駅|東高円寺駅|明大前駅|新高円寺駅|中野新橋駅|幡ヶ谷駅,103.0,,,,tag:feature:midnight,50,+20(rental=1)|+30(レンタルスタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ソニズレンタルスタジオ新中野鍋横第2店,〒164-0012 東京都中野区本町４丁目３０-１１ アーク新中野 B1,,0,中野,中野,中野駅,中野駅,1155.0,,,,tag:feature:midnight,50,+20(rental=1)|+30(レンタルスタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,スペーススタジオ - Fresh!Studio,〒162-0041 東京都新宿区早稲田鶴巻町５７４ ＭＢＳ江戸川橋ビル 5階,,0,新宿,新宿|西新宿|高田馬場|新大久保,江戸川橋駅,江戸川橋駅|早稲田駅|神楽坂駅|護国寺駅|牛込柳町駅|牛込神楽坂駅|茗荷谷駅|面影橋駅|若松河田駅|学習院下駅,492.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ライトハウス神田,〒103-0021 東京都中央区日本橋本石町４丁目５-８,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅|秋葉原駅,948.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,東京音楽堂 日本橋 ピアノサロン,〒103-0024 東京都中央区日本橋小舟町３-１２ 日本橋GRIT 6階,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅,1145.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,東京音楽堂 日本橋 ピアノホール,〒103-0024 東京都中央区日本橋小舟町３-１２ 日本橋GRIT 地下1階,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅,1144.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Dance studio LOOP,〒321-0203 栃木県下都賀郡壬生町幸町２丁目２-４ 草竹ビル 2階,,0,その他,その他,おもちゃのまち駅,おもちゃのまち駅|国谷駅,98.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,BUZZ YOKOHAMA,〒221-0835 神奈川県横浜市神奈川区鶴屋町１丁目2-１ INUYAMA BUILD地下1階,,0,その他,その他,神奈川駅,神奈川駅|横浜駅|反町駅|新高島駅|三ッ沢下町駅|東神奈川駅|京急東神奈川駅|高島町駅|平沼橋駅|戸部駅,270.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,M Ballet Studio,〒192-0902 東京都八王子市上野町１７-５ SKダンススタジオ 内,,0,八王子,八王子,八王子駅,八王子駅,927.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,BUZZ レンタルスタジオ浦和店,〒330-0063 埼玉県さいたま市浦和区高砂２丁目６-１３ あずさビル B1,,0,その他,その他,浦和駅,浦和駅|武蔵浦和駅|中浦和駅|北浦和駅|南浦和駅,277.0,,,,tag:feature:midnight,50,+20(rental=1)|+30(レンタルスタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,FEELCYCLE 六本木,〒106-0032 東京都港区六本木６丁目４-１ ヒルズ ハリウッドプラザ 3F,,0,六本木,六本木|赤坂|麻布|新橋,六本木駅,六本木駅|麻布十番駅,198.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,ダンススタジオ・ポップコーン,〒104-0041 東京都中央区新富２丁目４-６ アーベイン三井 8F,,0,銀座,銀座|日本橋|八丁堀|月島,有楽町駅,有楽町駅,986.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Ｍ＆Ｓダンススタジオ,〒151-0051 東京都渋谷区千駄ケ谷５丁目１１-１３ 俳協ビル B1,,0,渋谷,渋谷|恵比寿|代官山|原宿,代々木駅,代々木駅|新宿駅,374.0,,,,tag:feature:midnight,45,+20(rental=1)|+25(ダンススタジオ),0,1
深夜利用OKのダンススタジオ 東京,条件,A,studio RADA,〒103-0022 東京都中央区日本橋室町１丁目１-５,,0,銀座,銀座|日本橋|八丁堀|月島,東京駅,東京駅,700.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,magari 中野坂上スタジオ,〒164-0011 東京都中野区中央１丁目１-３ 新都心中央ビル B1,,0,中野,中野,中野坂上駅,中野坂上駅|西新宿駅|西新宿五丁目駅（清水橋）|都庁前駅|大久保駅|東中野駅|新宿西口駅|中野新橋駅|西武新宿駅|新大久保駅,406.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,銀座スタジオ ルアン,〒104-0061 東京都中央区銀座８丁目１０-２ ルアンビル 11階,,0,銀座,銀座|日本橋|八丁堀|月島,新橋駅,新橋駅|有楽町駅,422.0,,,,tag:feature:midnight,40,+20(rental=1)|+20(web),0,1
深夜利用OKのダンススタジオ 東京,条件,A,MAR'ｓ DANCE SCHOOL,〒121-0823 東京都足立区伊興３丁目１８-１９ ＮＹビル 1F,,0,北千住,北千住,竹ノ塚駅,竹ノ塚駅|舎人公園駅|谷在家駅|大師前駅|舎人駅,293.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,Studio GENIE,〒124-0012 東京都葛飾区立石６丁目１-６,,0,新小岩,新小岩,京成立石駅,京成立石駅|青砥駅|お花茶屋駅|四ツ木駅|京成高砂駅,469.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,㈱インフォレント,〒111-0053 東京都台東区浅草橋５丁目３-２ 秋葉原スクエアビル,,0,上野,上野|浅草|御徒町|蔵前,秋葉原駅,秋葉原駅|蔵前駅,610.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
深夜利用OKのダンススタジオ 東京,条件,A,MCSpace,〒167-0053 東京都杉並区西荻南２丁目２５-６ 西荻プラザビル B1F,,0,高円寺,高円寺,西荻窪駅,西荻窪駅|三鷹台駅|久我山駅|井の頭公園駅|荻窪駅|吉祥寺駅|富士見ヶ丘駅,275.0,,,,tag:feature:midnight,20,+20(rental=1),0,1
