studio_title,address,website,phone,dslurl,is_partner,candidate_article_count,s_article_count,api_priority_score,api_target_reason
練馬 RB レンタルスタジオ,〒176-0023 東京都練馬区中村北１丁目５-９ 第二永崎ビル 4階,https://nerima.studiosquare.jp/,03-5822-4050,,0,3,1,35,S優先度記事×1|複数記事候補×3
スタジオBOS,〒174-0065 東京都板橋区若木１丁目２６-９,http://www.studio-bos.com/,03-6795-4845,,0,3,1,35,S優先度記事×1|複数記事候補×3
森下スタジオ,〒135-0004 東京都江東区森下３丁目５-６,https://www.saison.or.jp/studio,03-5624-5951,,0,3,1,35,S優先度記事×1|複数記事候補×3
ダンススタジオ ハッピーターン,〒130-0026 東京都墨田区両国４丁目１８-４,http://www.happy-turn.com/,080-4185-4202,,0,3,1,35,S優先度記事×1|複数記事候補×3
レンタルスタジオ8 NORTH GATE,〒193-0931 東京都八王子市台町２丁目１１-２１ 2F,http://studio.8ng.net/,080-9540-8261,,0,3,1,35,S優先度記事×1|複数記事候補×3
御殿山永谷ダンススタジオ,〒180-0005 東京都武蔵野市御殿山１丁目６-４ 太陽ビル,http://www.ntgp.co.jp/,0422-21-9325,,0,3,1,35,S優先度記事×1|複数記事候補×3
SUMUZO STUDIO SHINBASHI,〒105-0004 東京都港区新橋６丁目７-３ アシスト新橋ビル,https://studio.sumuzo.info/,,,0,3,1,35,S優先度記事×1|複数記事候補×3
スタジオマーティ / STUDIO marty 銀座出張所,〒104-0061 東京都中央区銀座７丁目１３-６ サガミビル 2階,https://www.studiomarty.co.jp/tokyo-mitakeio/,,,0,3,1,35,S優先度記事×1|複数記事候補×3
SIM STUDIO 西新井,〒123-0872 東京都足立区江北７丁目２７-６ ＩＥＰＪＡＰＡＮ,https://www.sim-nishiarai.com/,0120-154-646,,0,3,1,35,S優先度記事×1|複数記事候補×3
STRADA STUDIO,〒179-0071 東京都練馬区旭町１丁目８-１ ３F,https://stradastudio1.wixsite.com/strada,080-4936-3660,,0,3,1,35,S優先度記事×1|複数記事候補×3
スポーツクラブ ルネサンス 光が丘,〒179-0075 東京都練馬区高松５丁目８ J．CITYビル 1階,https://www.s-re.jp/hikarigaoka/?utm_source=google&utm_medium=gMybusiness,03-5372-4400,,0,3,1,35,S優先度記事×1|複数記事候補×3
スタジオ ジュエル,〒179-0075 東京都練馬区高松１丁目１２-８,http://www.studiojewel-r.com/,090-4835-3767,,0,3,1,35,S優先度記事×1|複数記事候補×3
ジョイ・バレエ ストゥーディオ 平和台スタジオ,〒179-0083 東京都練馬区平和台３丁目１５-１１ 飯塚ダンススタジオ,https://joy-ballet-studio.com/,090-9802-6402,,0,3,1,35,S優先度記事×1|複数記事候補×3
studio 001,〒115-0055 東京都北区２３ 東京都北区 赤羽西3-23-1 001,,090-2627-9751,,0,3,1,35,S優先度記事×1|複数記事候補×3
スタジオカリヨン,〒179-0081 東京都練馬区北町５丁目１８-４ スズキプリンティングサービス,https://www.e-sps.net/carillon/,03-5920-3041,,0,3,1,35,S優先度記事×1|複数記事候補×3
八王子レンタルスタジオ・アドレ,〒193-0832 東京都八王子市散田町５丁目１２-５ 散田B1F パラドール,https://rentalstudio-adorea.com/,,,0,3,1,35,S優先度記事×1|複数記事候補×3
TERAKOYA studio,〒434-0004 静岡県浜松市浜北区宮口４９０７,https://www.terakoyastudio.com/,090-3424-0577,,0,3,1,35,S優先度記事×1|複数記事候補×3
スタジオプレステージ 根津スタジオ,〒110-0001 東京都台東区谷中２丁目６-５０,http://studio-prestige.co.jp/nedu.html,03-6427-5421,,0,3,1,35,S優先度記事×1|複数記事候補×3
バレエスタジオ ソレイユ 大阪高槻校,〒569-1121 大阪府高槻市真上町３丁目１０-１２,http://takatsuki.ballet-studio-soleil.com/,,,0,2,1,30,S優先度記事×1|複数記事候補×2
社交ダンススタジオリハーサル,〒208-0023 東京都武蔵村山市伊奈平６丁目２２-４,http://www.st-rehearsal.com/,042-560-3027,,0,2,1,30,S優先度記事×1|複数記事候補×2
Hula Studio Huali,〒984-0838 宮城県仙台市若林区上飯田１丁目１９-５０,http://huali.venus.bindcloud.jp/,090-6686-5815,,0,2,1,30,S優先度記事×1|複数記事候補×2
松井亜希子 バレエスタジオ,〒169-0051 東京都新宿区西早稲田２丁目１０-２,http://akikomatsui-balletstudio.com/,080-2267-0098,,0,2,1,30,S優先度記事×1|複数記事候補×2
Mailani feel art studio,〒153-0064 東京都目黒区下目黒５丁目１-１２ 2F,http://mailani-fas.co.jp/,03-5722-9785,,0,2,1,30,S優先度記事×1|複数記事候補×2
ダンススタジオR 小杉レンタルスタジオ,〒211-0062 神奈川県川崎市中原区小杉陣屋町１丁目２３-７,,,,0,2,1,30,S優先度記事×1|複数記事候補×2
ダンススタジオブリリアント,〒669-1522 兵庫県三田市下田中５８７-１,https://dancestudio-brilliant.jimdofree.com/,090-3999-9623,,0,2,1,30,S優先度記事×1|複数記事候補×2
ダンススタジオhow to fly fellows 新浦安校,〒279-0024 千葉県浦安市港３,https://wazacule.com/,047-355-8300,,0,2,1,30,S優先度記事×1|複数記事候補×2
DANCE STUDIO A??,〒490-1111 愛知県あま市甚目寺八尻90,https://studio-a-heart.com/,090-3262-5577,,0,2,1,30,S優先度記事×1|複数記事候補×2
パルティールバレエスタジオ,〒113-0033 東京都文京区本郷４丁目２５-８ レッチフィールド本郷４丁目3F,https://www.balletstudio-partir.com/,03-5684-2225,,0,2,1,30,S優先度記事×1|複数記事候補×2
ココのスタジオ,〒123-0851 東京都足立区梅田６丁目３３-５ ＳＳＫグリーンパーク梅島駅前 801号室,https://ameblo.jp/magohinyon1214/entry-12804781106.html,,,0,2,1,30,S優先度記事×1|複数記事候補×2
スイープスタジオ,〒173-0004 東京都板橋区板橋２丁目６１-４ 板橋マリオン B1,https://www.on-stage.shop/,,,0,2,1,30,S優先度記事×1|複数記事候補×2
スタジオ イリス,,https://kazumiiris.com/,,,0,2,1,30,S優先度記事×1|複数記事候補×2
BT Dance Studio,〒444-0852 愛知県岡崎市南明大寺町４-１４,http://www.btstudio.jp/,0564-51-5192,,0,2,1,30,S優先度記事×1|複数記事候補×2
ウチノダンススタジオ,〒136-0071 東京都江東区亀戸２丁目３７-９ 第一不動産ビル,,03-3681-2151,,0,3,0,30,複数記事候補×3|候補少記事に出現
キューブキッズスポーツ,〒214-0012 神奈川県川崎市多摩区中野島２丁目９-３０ スポーツキューブ,http://www.asaya-corp.co.jp/contact/,044-933-8866,,0,2,1,30,S優先度記事×1|複数記事候補×2
レンタルリレイション(下馬校),〒985-0835 宮城県多賀城市下馬５丁目１５-２５,http://dance-relation.com/,022-205-5355,,0,2,1,30,S優先度記事×1|複数記事候補×2
エフィと虹色のヴェール十条スタジオ,〒114-0021 東京都北区岸町１丁目６-１９ 青葉ビル,http://effieballetconcert.com/,03-3906-9434,,0,2,1,30,S優先度記事×1|複数記事候補×2
okayレンタルスタジオ(ダンス、楽器練習スタジオ),〒761-1703 香川県高松市香川町浅野69-２,https://sites.google.com/view/okayrental,090-7783-2101,,0,2,1,30,S優先度記事×1|複数記事候補×2
Ｍ＆Ｓダンススタジオ 西葛西スタジオ,〒134-0088 東京都江戸川区西葛西３丁目２-１５ 三谷ビル,http://www.msc-dance.net/,03-6808-5037,,0,2,1,30,S優先度記事×1|複数記事候補×2
ポールダンススタジオBird of Paradise,〒283-0801 千葉県東金市八坂台４丁目12-２４,https://sakurakoggr.wixsite.com/birdofparadise,090-7816-4006,,0,2,1,30,S優先度記事×1|複数記事候補×2
マリーコンツェルト,〒173-0016 東京都板橋区中板橋１８-１１,https://malykoncert.com/,03-5944-2436,,0,2,1,30,S優先度記事×1|複数記事候補×2
ＯＤＦ 大治レンタルダンスフロア,〒490-1142 愛知県海部郡大治町三本木金久７０,https://www.go-odf.com/,080-1579-3772,,0,2,1,30,S優先度記事×1|複数記事候補×2
AK BALLET SCHOOL浦安,〒279-0003 千葉県浦安市海楽１丁目２-６ 2F Room3,https://www.ak-bs.com/,080-6988-2229,,0,2,1,30,S優先度記事×1|複数記事候補×2
ＫＳＣダンススタジオ,〒211-0024 神奈川県川崎市中原区西加瀬１８-６ ＫＳＣハイツ,http://www.ksc-dance.com/,044-433-5173,,0,2,1,30,S優先度記事×1|複数記事候補×2
ハーラウ ナー マモ オ カアラ‐ナゴヤ,〒471-0813 愛知県豊田市野見山町３丁目１６-１,https://kaalanagoya.com/,090-7316-3301,,0,2,1,30,S優先度記事×1|複数記事候補×2
スタジオＤ２,〒113-0001 東京都文京区白山１丁目１８-７ 石川ビル,http://studio-d2.net/,03-3812-1174,,0,2,1,30,S優先度記事×1|複数記事候補×2
NANSO STUDIO,〒298-0133 千葉県いすみ市引田１１８,,080-6781-1024,,0,2,1,30,S優先度記事×1|複数記事候補×2
Refinement リファインメント PBT専門スタジオ,,,080-5958-1808,,0,2,1,30,S優先度記事×1|複数記事候補×2
Ryo Dance Studio,"〒196-0015 東京都昭島市昭和町２丁目２?番, 16号, 4F",http://dancer-ryo.com/,0428-23-8472,,0,2,1,30,S優先度記事×1|複数記事候補×2
SHAKE DANCE STUDIO 橋本校,〒252-0144 神奈川県相模原市緑区東橋本１丁目２４-２０ Ｓ．Ｇ－ＢＬＤ２,http://www.studio-shake.com/,042-703-1809,,0,2,1,30,S優先度記事×1|複数記事候補×2
クボタナオコバレエスタジオ,〒115-0055 東京都北区赤羽西１丁目１-７,https://kubotanaoko-ballet.com/,03-3900-4733,,0,2,1,30,S優先度記事×1|複数記事候補×2
キッズダンススタジオ Sunny Piece,〒350-0056 埼玉県川越市松江町１丁目７-５,https://sunnypiece.jp/kawagoe,,,0,2,1,30,S優先度記事×1|複数記事候補×2
swing swing,〒173-0004 東京都板橋区板橋１丁目３６-６,https://swingswing.roofin.jp/,070-9062-2572,,0,2,1,30,S優先度記事×1|複数記事候補×2
studioハレマニ,〒114-0023 東京都北区滝野川６丁目１１-９,https://www.studio-haremani.com/,,,0,2,1,30,S優先度記事×1|複数記事候補×2
スタジオキャリコ,〒123-0842 東京都足立区栗原３丁目１０-１５ ＴＫＳ税理士ビル,https://calico.xrea.jp/,03-5845-5451,,0,2,1,30,S優先度記事×1|複数記事候補×2
スタジオメッセ,〒176-0001 東京都練馬区練馬４丁目１９ １F メッセ豊島園２号館,https://www.studio-mece.com/,03-3557-0164,,0,2,1,30,S優先度記事×1|複数記事候補×2
スタジオ ルカロ,〒453-0856 愛知県名古屋市中村区並木１丁目１４２,https://www.studio-rucalo.com/,052-485-5155,,0,2,1,30,S優先度記事×1|複数記事候補×2
名古屋今池 NY 9st. Studio ｜ニューヨークナインストリートスタジオ,〒464-0077 愛知県名古屋市千種区神田町３２-１３,https://www.ny9ststudio.com/,090-7952-8973,,0,2,1,30,S優先度記事×1|複数記事候補×2
UBクリエイティブベース,〒448-0011 愛知県刈谷市築地町２丁目１６-２,https://www.ubcb.jp/,0566-87-1409,,0,2,1,30,S優先度記事×1|複数記事候補×2
スタジオ レンズマン芝公園,〒105-0011 東京都港区芝公園２丁目１２-１５ 大国ビル 2F-A,http://lensman.jp/,03-6809-1454,,0,2,1,30,S優先度記事×1|複数記事候補×2
STUDIO PRIME 若葉校,〒350-0214 埼玉県坂戸市千代田３丁目５-１０ 庄司ビル 1F,,049-277-4731,,0,2,1,30,S優先度記事×1|複数記事候補×2
青海R地区,〒135-0064 東京都江東区青海１丁目１ R地区,https://www.tokyo-odaiba.net/parkevent/space/place.html,,,0,2,1,30,S優先度記事×1|複数記事候補×2
Be Rise Dance Studio,〒174-0056 東京都板橋区志村１丁目３２-３０ 山和建物 1階,,03-5918-9035,,0,2,1,30,S優先度記事×1|複数記事候補×2
DANCE STUDIO KOTOHA,〒454-0854 愛知県名古屋市中川区松年町３丁目５０,https://www.dancestudiokotoha.jp/,052-355-8480,,0,2,1,30,S優先度記事×1|複数記事候補×2
DANCE STUDIO NEO,〒444-0009 愛知県岡崎市小呂町２丁目７０,http://www.dance-neo.com/,0564-65-8180,,0,2,1,30,S優先度記事×1|複数記事候補×2
舎人公園陸上競技場,〒121-0837 東京都足立区舎人公園１-１,https://www.tokyo-park.or.jp/park/format/facilities024.html,03-3857-2308,,0,2,1,30,S優先度記事×1|複数記事候補×2
DANCE STUDIO Fossette -フォセット -,〒214-0032 神奈川県川崎市多摩区枡形３丁目２-１９,https://fossette-dance.wixsite.com/home,044-281-5051,,0,2,1,30,S優先度記事×1|複数記事候補×2
テルコ・ダンススタジオ,〒001-0035 北海道札幌市北区北３５条西５丁目１-１５,https://teruko-dance.com/,011-736-3330,,0,2,1,30,S優先度記事×1|複数記事候補×2
"Dance space BUG FIX,",〒283-0826 千葉県東金市山田 字稲荷谷669-38,https://www.studiobugfix.com/,,,0,2,1,30,S優先度記事×1|複数記事候補×2
HYPERMIX門前仲町,〒135-0048 東京都江東区門前仲町１丁目１３-１２,https://hypermix.jp/,03-5875-8320,,0,2,1,30,S優先度記事×1|複数記事候補×2
水村繁子フラメンコスタジオ,〒153-0064 東京都目黒区下目黒２丁目２１-７,http://www.estudioreina.com/,03-3490-4325,,0,2,1,30,S優先度記事×1|複数記事候補×2
梅島ミアスタジオ,〒121-0816 東京都足立区梅島２丁目１９-９,https://www.spacemarket.com/spaces/wj4q6vc5lur1jgmm/,,,0,2,1,30,S優先度記事×1|複数記事候補×2
LIBRA SQUARE 三ノ輪スタジオ,〒116-0003 東京都荒川区南千住１丁目１５-４,http://liberus-grp.com/studio/,,,0,2,1,30,S優先度記事×1|複数記事候補×2
GUIDANCE DANCE STUDIO,〒987-0702 宮城県登米市登米町寺池目子待井34,https://www.guidance-studio.com/,,,0,2,1,30,S優先度記事×1|複数記事候補×2
ダンススタジオ・スターハウス,〒279-0013 千葉県浦安市日の出５丁目６-１,http://star-house.moo.jp/,070-6426-1476,,0,2,1,30,S優先度記事×1|複数記事候補×2
ダンススペースオオヤ,〒130-0024 東京都墨田区菊川２丁目６-１４ マーベラスビル5F,http://www.ds-ohya.com/,03-3634-5602,,0,2,1,30,S優先度記事×1|複数記事候補×2
レンタルスタジオ man?ge,〒569-1121 大阪府高槻市真上町３丁目１０-１２,https://manege-studio.com/,,,0,2,1,30,S優先度記事×1|複数記事候補×2
SK.DANCE STUDIO 赤羽 チアダンススタジオ,〒115-0044 東京都北区赤羽南１丁目３-１ 高橋ビル 1F,https://sk-dancestudio.themedia.jp/,080-3211-4682,,0,2,1,30,S優先度記事×1|複数記事候補×2
SPACE BUNNY,〒289-1123 千葉県八街市滝台１１８３-１,http://asaka-dc.com/,043-440-5554,,0,2,1,30,S優先度記事×1|複数記事候補×2
S.O.L.A.studio&bodyworks,〒439-0037 静岡県菊川市西方１２９４-１,http://www.sola-studio.com/,0537-64-6300,,0,2,1,30,S優先度記事×1|複数記事候補×2
ダンススタジオ新宿（レンタルスタジオ）,〒350-1124 埼玉県川越市新宿町５丁目１９-５８,,090-9366-7332,,0,2,1,30,S優先度記事×1|複数記事候補×2
ダンススタジオファンデーション 一宮校,〒299-4303 千葉県長生郡一宮町東浪見７４２７-２,http://www.fun-d-tion.net/,0475-28-9203,,0,2,1,30,S優先度記事×1|複数記事候補×2
スタジオＤＤＦ,〒134-0088 東京都江戸川区西葛西５丁目５-１５,http://www.studio-ddf.com/,03-6808-0052,,0,2,1,30,S優先度記事×1|複数記事候補×2
島村楽器 イオンモール札幌平岡店,〒004-0873 北海道札幌市清田区平岡３条５丁目３-１ イオンモール札幌平岡 2F,https://www.shimamura.co.jp/shop/sapporo-h/?utm_source=gmb&utm_medium=organic,011-889-5120,,0,2,1,30,S優先度記事×1|複数記事候補×2
大宮 ラージス レンタルスタジオ,〒330-0846 埼玉県さいたま市大宮区大門町３丁目８２-３ 大和（やまと）ビル3F,https://omiya.studiosquare.jp/,03-5822-4050,,0,2,1,30,S優先度記事×1|複数記事候補×2
レンタルスタジオ・ジェッター,〒409-0112 山梨県上野原市上野原１００１ 協栄ビル,http://www.kyoei-1001.com/?page_id=2585,0554-63-6850,,0,1,1,25,S優先度記事×1
菅井ダンス・スタジオ,〒984-0053 宮城県仙台市若林区連坊小路６０-２,http://sugai-dance.com/,022-354-1754,,0,1,1,25,S優先度記事×1
Asia Ballet Agency,〒164-0013 東京都中野区弥生町１丁目４３-１ アーデルホーフ弥生町,https://www.asiaballet.net/,03-6300-9560,,0,1,1,25,S優先度記事×1
